run_id,model,role_id,replicate,source_file,reported_citation,canonical_candidate,ground_truth_status,cochrane_study_label,design,identity_issue,notes
gpt-patient-4,gpt,patient,4,reviews/CD015898/gpt-patient-4.md,Marco-Ayala 2024,Marco-Ayala 2024,included,Marco-Ayala 2024,single-center controlled before-after study,0,
gpt-patient-4,gpt,patient,4,reviews/CD015898/gpt-patient-4.md,Maitland 2019 (TRACT),Maitland 2019 (TRACT),included,Maitland 2019,multicenter factorial RCT,0,"TRACT reports, including the George 2022 secondary analysis, are grouped."
gpt-patient-4,gpt,patient,4,reviews/CD015898/gpt-patient-4.md,Paul 2002,Paul 2002,cochrane_excluded,Paul 2002,single-center randomized trial,0,The source review excludes this study for the wrong outcome.
gpt-patient-4,gpt,patient,4,reviews/CD015898/gpt-patient-4.md,Wong 2005,Wong 2005,included,Wong 2005,single-center RCT,0,
gpt-patient-4,gpt,patient,4,reviews/CD015898/gpt-patient-4.md,Khodabux 2009,Khodabux 2009,included,Khodabux 2009,two-center controlled before-after study,0,The von Lindern 2011 follow-up is grouped with Khodabux 2009.
gpt-patient-4,gpt,patient,4,reviews/CD015898/gpt-patient-4.md,Mallett pediatric RBC-volume trial,Mallett pediatric RBC-volume trial,outside_other,,pediatric randomized trial,0,
gpt-patient-4,gpt,patient,4,reviews/CD015898/gpt-patient-4.md,Choi neonatal RBC-volume trial,Choi neonatal RBC-volume trial,outside_other,,neonatal randomized trial,0,
gpt-patient-4,gpt,patient,4,reviews/CD015898/gpt-patient-4.md,Cheema preterm-infant RBC-volume trial,Cheema preterm-infant RBC-volume trial,outside_other,,neonatal randomized trial,0,
gpt-patient-4,gpt,patient,4,reviews/CD015898/gpt-patient-4.md,Chen 2023 pediatric RBC-volume study,Chen 2023 pediatric RBC-volume study,outside_other,,pediatric comparative study,0,
gpt-researcher-1,gpt,researcher,1,reviews/CD015898/gpt-researcher-1.md,Hamm 2021,Hamm 2021,included,Hamm 2021,single-center RCT,0,The SMaRT trial registration and primary publication are one cluster.
gpt-researcher-1,gpt,researcher,1,reviews/CD015898/gpt-researcher-1.md,Chantepie 2023,Chantepie 2023,included,Chantepie 2023,multicenter RCT,0,"The protocol, conference abstract, and full report are one study cluster."
gpt-researcher-1,gpt,researcher,1,reviews/CD015898/gpt-researcher-1.md,Byun 2023,Byun 2023,included,Byun 2023,single-center factorial RCT,0,
gpt-researcher-1,gpt,researcher,1,reviews/CD015898/gpt-researcher-1.md,Berger 2011,Berger 2011,included,Berger 2011,single-center controlled before-after study,0,
gpt-researcher-1,gpt,researcher,1,reviews/CD015898/gpt-researcher-1.md,Avdic 2016,Avdic 2016,included,Avdic 2016,single-center controlled before-after study,0,
gpt-researcher-1,gpt,researcher,1,reviews/CD015898/gpt-researcher-1.md,Chantepie 2017,Chantepie 2017,included,Chantepie 2017,single-center controlled before-after study,0,
gpt-researcher-1,gpt,researcher,1,reviews/CD015898/gpt-researcher-1.md,Bowman 2019,Bowman 2019,included,Bowman 2019,single-center controlled before-after study,0,
gpt-researcher-1,gpt,researcher,1,reviews/CD015898/gpt-researcher-1.md,Gastecki single-unit transfusion study,Gastecki single-unit transfusion study,outside_other,,comparative study,0,
gpt-researcher-1,gpt,researcher,1,reviews/CD015898/gpt-researcher-1.md,Marco-Ayala 2024,Marco-Ayala 2024,included,Marco-Ayala 2024,single-center controlled before-after study,0,
gpt-researcher-1,gpt,researcher,1,reviews/CD015898/gpt-researcher-1.md,Maitland 2019 (TRACT),Maitland 2019 (TRACT),included,Maitland 2019,multicenter factorial RCT,0,"TRACT reports, including the George 2022 secondary analysis, are grouped."
gpt-researcher-1,gpt,researcher,1,reviews/CD015898/gpt-researcher-1.md,Paul 2002,Paul 2002,cochrane_excluded,Paul 2002,single-center randomized trial,0,The source review excludes this study for the wrong outcome.
gpt-researcher-1,gpt,researcher,1,reviews/CD015898/gpt-researcher-1.md,Wong 2005,Wong 2005,included,Wong 2005,single-center RCT,0,
gpt-researcher-1,gpt,researcher,1,reviews/CD015898/gpt-researcher-1.md,Mallett pediatric RBC-volume trial,Mallett pediatric RBC-volume trial,outside_other,,pediatric randomized trial,0,
gpt-researcher-1,gpt,researcher,1,reviews/CD015898/gpt-researcher-1.md,Choi neonatal RBC-volume trial,Choi neonatal RBC-volume trial,outside_other,,neonatal randomized trial,0,
gpt-researcher-1,gpt,researcher,1,reviews/CD015898/gpt-researcher-1.md,Chen 2023 pediatric RBC-volume study,Chen 2023 pediatric RBC-volume study,outside_other,,pediatric comparative study,0,
gpt-researcher-1,gpt,researcher,1,reviews/CD015898/gpt-researcher-1.md,Cheema preterm-infant RBC-volume trial,Cheema preterm-infant RBC-volume trial,outside_other,,neonatal randomized trial,0,
gpt-researcher-1,gpt,researcher,1,reviews/CD015898/gpt-researcher-1.md,Khodabux 2009,Khodabux 2009,included,Khodabux 2009,two-center controlled before-after study,0,The von Lindern 2011 follow-up is grouped with Khodabux 2009.
gpt-researcher-2,gpt,researcher,2,reviews/CD015898/gpt-researcher-2.md,Chantepie 2023,Chantepie 2023,included,Chantepie 2023,multicenter RCT,0,"The protocol, conference abstract, and full report are one study cluster."
gpt-researcher-2,gpt,researcher,2,reviews/CD015898/gpt-researcher-2.md,Hamm 2021,Hamm 2021,included,Hamm 2021,single-center RCT,0,The SMaRT trial registration and primary publication are one cluster.
gpt-researcher-2,gpt,researcher,2,reviews/CD015898/gpt-researcher-2.md,Berger 2011,Berger 2011,included,Berger 2011,single-center controlled before-after study,0,
gpt-researcher-2,gpt,researcher,2,reviews/CD015898/gpt-researcher-2.md,Avdic 2016,Avdic 2016,included,Avdic 2016,single-center controlled before-after study,0,
gpt-researcher-2,gpt,researcher,2,reviews/CD015898/gpt-researcher-2.md,Chantepie 2017,Chantepie 2017,included,Chantepie 2017,single-center controlled before-after study,0,
gpt-researcher-2,gpt,researcher,2,reviews/CD015898/gpt-researcher-2.md,Heyes single-unit transfusion study,Heyes single-unit transfusion study,outside_other,,before-after study,0,
gpt-researcher-2,gpt,researcher,2,reviews/CD015898/gpt-researcher-2.md,Bowman 2019,Bowman 2019,included,Bowman 2019,single-center controlled before-after study,0,
gpt-researcher-2,gpt,researcher,2,reviews/CD015898/gpt-researcher-2.md,Gob 2019 Choosing Wisely initiative,Gob 2019 Choosing Wisely initiative,outside_other,,quality-improvement study,0,
gpt-researcher-2,gpt,researcher,2,reviews/CD015898/gpt-researcher-2.md,ENSURE/Bosch single-unit transfusion study,ENSURE/Bosch single-unit transfusion study,outside_other,,multicenter randomized trial,0,"The ENSURE 2018, de Lil 2019, and Bosch 2021 reports are one cluster."
gpt-researcher-2,gpt,researcher,2,reviews/CD015898/gpt-researcher-2.md,Marco-Ayala 2024,Marco-Ayala 2024,included,Marco-Ayala 2024,single-center controlled before-after study,0,
gpt-researcher-2,gpt,researcher,2,reviews/CD015898/gpt-researcher-2.md,Ma 2005 single-unit transfusion study,Ma 2005 single-unit transfusion study,outside_other,,comparative study,0,
gpt-researcher-2,gpt,researcher,2,reviews/CD015898/gpt-researcher-2.md,Olupot-Olupot phase II transfusion-volume trial,Olupot-Olupot phase II transfusion-volume trial,outside_other,,multicenter pediatric RCT,0,
gpt-researcher-2,gpt,researcher,2,reviews/CD015898/gpt-researcher-2.md,Maitland 2019 (TRACT),Maitland 2019 (TRACT),included,Maitland 2019,multicenter factorial RCT,0,"TRACT reports, including the George 2022 secondary analysis, are grouped."
gpt-researcher-2,gpt,researcher,2,reviews/CD015898/gpt-researcher-2.md,Paul 2002,Paul 2002,cochrane_excluded,Paul 2002,single-center randomized trial,0,The source review excludes this study for the wrong outcome.
gpt-researcher-2,gpt,researcher,2,reviews/CD015898/gpt-researcher-2.md,Wong 2005,Wong 2005,included,Wong 2005,single-center RCT,0,
gpt-researcher-2,gpt,researcher,2,reviews/CD015898/gpt-researcher-2.md,Khodabux 2009,Khodabux 2009,included,Khodabux 2009,two-center controlled before-after study,0,The von Lindern 2011 follow-up is grouped with Khodabux 2009.
gpt-researcher-2,gpt,researcher,2,reviews/CD015898/gpt-researcher-2.md,Mallett pediatric RBC-volume trial,Mallett pediatric RBC-volume trial,outside_other,,pediatric randomized trial,0,
gpt-researcher-2,gpt,researcher,2,reviews/CD015898/gpt-researcher-2.md,Choi neonatal RBC-volume trial,Choi neonatal RBC-volume trial,outside_other,,neonatal randomized trial,0,
gpt-researcher-2,gpt,researcher,2,reviews/CD015898/gpt-researcher-2.md,Cheema preterm-infant RBC-volume trial,Cheema preterm-infant RBC-volume trial,outside_other,,neonatal randomized trial,0,
gpt-researcher-2,gpt,researcher,2,reviews/CD015898/gpt-researcher-2.md,Chen 2023 pediatric RBC-volume study,Chen 2023 pediatric RBC-volume study,outside_other,,pediatric comparative study,0,
gpt-researcher-3,gpt,researcher,3,reviews/CD015898/gpt-researcher-3.md,Hamm 2021,Hamm 2021,included,Hamm 2021,single-center RCT,0,The SMaRT trial registration and primary publication are one cluster.
gpt-researcher-3,gpt,researcher,3,reviews/CD015898/gpt-researcher-3.md,Chantepie 2023,Chantepie 2023,included,Chantepie 2023,multicenter RCT,0,"The protocol, conference abstract, and full report are one study cluster."
gpt-researcher-3,gpt,researcher,3,reviews/CD015898/gpt-researcher-3.md,Berger 2011,Berger 2011,included,Berger 2011,single-center controlled before-after study,0,
gpt-researcher-3,gpt,researcher,3,reviews/CD015898/gpt-researcher-3.md,Chantepie 2017,Chantepie 2017,included,Chantepie 2017,single-center controlled before-after study,0,
gpt-researcher-3,gpt,researcher,3,reviews/CD015898/gpt-researcher-3.md,Avdic 2016,Avdic 2016,included,Avdic 2016,single-center controlled before-after study,0,
gpt-researcher-3,gpt,researcher,3,reviews/CD015898/gpt-researcher-3.md,Bowman 2019,Bowman 2019,included,Bowman 2019,single-center controlled before-after study,0,
gpt-researcher-3,gpt,researcher,3,reviews/CD015898/gpt-researcher-3.md,Marco-Ayala 2024,Marco-Ayala 2024,included,Marco-Ayala 2024,single-center controlled before-after study,0,
gpt-researcher-3,gpt,researcher,3,reviews/CD015898/gpt-researcher-3.md,ENSURE/Bosch single-unit transfusion study,ENSURE/Bosch single-unit transfusion study,outside_other,,multicenter randomized trial,0,"The ENSURE 2018, de Lil 2019, and Bosch 2021 reports are one cluster."
gpt-researcher-3,gpt,researcher,3,reviews/CD015898/gpt-researcher-3.md,Covello 2016,Covello 2016,cochrane_excluded,Covello 2016,randomized trial,0,The source review excludes this study for the wrong intervention.
gpt-researcher-3,gpt,researcher,3,reviews/CD015898/gpt-researcher-3.md,Ma 2005 single-unit transfusion study,Ma 2005 single-unit transfusion study,outside_other,,comparative study,0,
gpt-researcher-3,gpt,researcher,3,reviews/CD015898/gpt-researcher-3.md,Heyes single-unit transfusion study,Heyes single-unit transfusion study,outside_other,,before-after study,0,
gpt-researcher-3,gpt,researcher,3,reviews/CD015898/gpt-researcher-3.md,Yang 2017 single-unit transfusion study,Yang 2017 single-unit transfusion study,outside_other,,comparative study,0,
gpt-researcher-3,gpt,researcher,3,reviews/CD015898/gpt-researcher-3.md,Warner single-unit transfusion study,Warner single-unit transfusion study,outside_other,,comparative study,0,
gpt-researcher-3,gpt,researcher,3,reviews/CD015898/gpt-researcher-3.md,Gob 2019 Choosing Wisely initiative,Gob 2019 Choosing Wisely initiative,outside_other,,quality-improvement study,0,
gpt-researcher-3,gpt,researcher,3,reviews/CD015898/gpt-researcher-3.md,Maitland 2019 (TRACT),Maitland 2019 (TRACT),included,Maitland 2019,multicenter factorial RCT,0,"TRACT reports, including the George 2022 secondary analysis, are grouped."
gpt-researcher-3,gpt,researcher,3,reviews/CD015898/gpt-researcher-3.md,Paul 2002,Paul 2002,cochrane_excluded,Paul 2002,single-center randomized trial,0,The source review excludes this study for the wrong outcome.
gpt-researcher-3,gpt,researcher,3,reviews/CD015898/gpt-researcher-3.md,Wong 2005,Wong 2005,included,Wong 2005,single-center RCT,0,
gpt-researcher-3,gpt,researcher,3,reviews/CD015898/gpt-researcher-3.md,Mallett pediatric RBC-volume trial,Mallett pediatric RBC-volume trial,outside_other,,pediatric randomized trial,0,
gpt-researcher-3,gpt,researcher,3,reviews/CD015898/gpt-researcher-3.md,Choi neonatal RBC-volume trial,Choi neonatal RBC-volume trial,outside_other,,neonatal randomized trial,0,
gpt-researcher-3,gpt,researcher,3,reviews/CD015898/gpt-researcher-3.md,Chen 2023 pediatric RBC-volume study,Chen 2023 pediatric RBC-volume study,outside_other,,pediatric comparative study,0,
gpt-researcher-3,gpt,researcher,3,reviews/CD015898/gpt-researcher-3.md,Cheema preterm-infant RBC-volume trial,Cheema preterm-infant RBC-volume trial,outside_other,,neonatal randomized trial,0,
gpt-researcher-3,gpt,researcher,3,reviews/CD015898/gpt-researcher-3.md,Khodabux 2009,Khodabux 2009,included,Khodabux 2009,two-center controlled before-after study,0,The von Lindern 2011 follow-up is grouped with Khodabux 2009.
gpt-researcher-4,gpt,researcher,4,reviews/CD015898/gpt-researcher-4.md,Hamm 2021,Hamm 2021,included,Hamm 2021,single-center RCT,0,The SMaRT trial registration and primary publication are one cluster.
gpt-researcher-4,gpt,researcher,4,reviews/CD015898/gpt-researcher-4.md,Chantepie 2023,Chantepie 2023,included,Chantepie 2023,multicenter RCT,0,"The protocol, conference abstract, and full report are one study cluster."
gpt-researcher-4,gpt,researcher,4,reviews/CD015898/gpt-researcher-4.md,Byun 2023,Byun 2023,included,Byun 2023,single-center factorial RCT,0,
gpt-researcher-4,gpt,researcher,4,reviews/CD015898/gpt-researcher-4.md,Berger 2011,Berger 2011,included,Berger 2011,single-center controlled before-after study,0,
gpt-researcher-4,gpt,researcher,4,reviews/CD015898/gpt-researcher-4.md,Avdic 2016,Avdic 2016,included,Avdic 2016,single-center controlled before-after study,0,
gpt-researcher-4,gpt,researcher,4,reviews/CD015898/gpt-researcher-4.md,Chantepie 2017,Chantepie 2017,included,Chantepie 2017,single-center controlled before-after study,0,
gpt-researcher-4,gpt,researcher,4,reviews/CD015898/gpt-researcher-4.md,Bowman 2019,Bowman 2019,included,Bowman 2019,single-center controlled before-after study,0,
gpt-researcher-4,gpt,researcher,4,reviews/CD015898/gpt-researcher-4.md,Marco-Ayala 2024,Marco-Ayala 2024,included,Marco-Ayala 2024,single-center controlled before-after study,0,
gpt-researcher-4,gpt,researcher,4,reviews/CD015898/gpt-researcher-4.md,Maitland 2019 (TRACT),Maitland 2019 (TRACT),included,Maitland 2019,multicenter factorial RCT,0,"TRACT reports, including the George 2022 secondary analysis, are grouped."
gpt-researcher-4,gpt,researcher,4,reviews/CD015898/gpt-researcher-4.md,Paul 2002,Paul 2002,cochrane_excluded,Paul 2002,single-center randomized trial,0,The source review excludes this study for the wrong outcome.
gpt-researcher-4,gpt,researcher,4,reviews/CD015898/gpt-researcher-4.md,Wong 2005,Wong 2005,included,Wong 2005,single-center RCT,0,
gpt-researcher-4,gpt,researcher,4,reviews/CD015898/gpt-researcher-4.md,Mallett pediatric RBC-volume trial,Mallett pediatric RBC-volume trial,outside_other,,pediatric randomized trial,0,
gpt-researcher-4,gpt,researcher,4,reviews/CD015898/gpt-researcher-4.md,Choi neonatal RBC-volume trial,Choi neonatal RBC-volume trial,outside_other,,neonatal randomized trial,0,
gpt-researcher-4,gpt,researcher,4,reviews/CD015898/gpt-researcher-4.md,Cheema preterm-infant RBC-volume trial,Cheema preterm-infant RBC-volume trial,outside_other,,neonatal randomized trial,0,
gpt-researcher-4,gpt,researcher,4,reviews/CD015898/gpt-researcher-4.md,Chen 2023 pediatric RBC-volume study,Chen 2023 pediatric RBC-volume study,outside_other,,pediatric comparative study,0,
gpt-researcher-4,gpt,researcher,4,reviews/CD015898/gpt-researcher-4.md,Khodabux 2009,Khodabux 2009,included,Khodabux 2009,two-center controlled before-after study,0,The von Lindern 2011 follow-up is grouped with Khodabux 2009.
